PLCY_DTL_ID,CUST_ID,PLCY_NO,PLCY_STRT_DT,PLCY_END_DT,PLCY_PREMIUM_AMT,PLCY_PAYMENT_STATUS,PLCY_CLAIM_LIMIT,RISK_LEVEL,BUSINESS_TYPE
2381,4277,COF6467236,2010-03-19,2011-03-19,3247.61,Paid,10000.0,Medium,Hospitality
2382,4277,COF8825540,2011-03-20,2012-03-19,4279.68,Paid,10000.0,Medium,Hospitality
2383,4277,COF7265194,2012-03-20,2013-03-20,3296.56,Paid,10000.0,Medium,Hospitality
2384,4278,COF2273463,2016-11-12,2017-11-12,1330.49,Paid,8000.0,Low,Consulting
2385,4279,COF6525971,2018-07-03,2019-07-03,1655.46,Paid,8000.0,Low,Technology Solutions
2386,4279,COF7528915,2019-07-04,2020-07-03,1982.0,Paid,8000.0,Low,Technology Solutions
2387,4279,COF2681233,2020-07-04,2021-07-04,1469.85,Paid,8000.0,Low,Technology Solutions
2388,4280,COF9739507,2011-04-09,2012-04-08,1640.52,Paid,8000.0,Low,Technology Solutions
2389,4280,COF1695099,2012-04-09,2013-04-09,1562.87,Paid,8000.0,Low,Technology Solutions
2390,4281,COF8134929,2012-05-05,2013-05-05,1694.32,Paid,8000.0,Low,Consulting
2391,4281,COF1533958,2013-05-06,2014-05-06,1336.39,Paid,8000.0,Low,Consulting
2392,4282,COF2486886,2021-10-26,2022-10-26,6410.29,Paid,12000.0,High,Manufacturing
2393,4283,COF8011521,2014-03-07,2015-03-07,1878.32,Paid,8000.0,Low,Financial Services
2394,4284,COF2530663,2020-09-26,2021-09-26,1791.9,Paid,8000.0,Low,Technology Solutions
2395,4284,COF6020876,2021-09-27,2022-09-27,1696.51,Paid,8000.0,Low,Technology Solutions
2396,4285,COF5149118,2019-02-05,2020-02-05,7463.43,Paid,12000.0,High,Transportation
2397,4285,COF1446788,2020-02-06,2021-02-05,7868.36,Paid,12000.0,High,Transportation
2398,4286,COF1411003,2009-06-18,2010-06-18,7995.8,Paid,12000.0,High,Construction
2399,4286,COF9389585,2010-06-19,2011-06-19,7625.24,Paid,12000.0,High,Construction
2400,4287,COF3293592,2014-03-19,2015-03-19,3246.74,Paid,10000.0,Medium,Education
2401,4287,COF1170764,2015-03-20,2016-03-19,3132.76,Paid,10000.0,Medium,Education
2402,4287,COF1494271,2016-03-20,2017-03-20,4771.48,Paid,10000.0,Medium,Education
2403,4288,COF9877414,2018-03-14,2019-03-14,1583.67,Paid,8000.0,Low,Financial Services
2404,4289,COF5090714,2016-06-02,2017-06-02,1987.07,Paid,8000.0,Low,Consulting
2405,4289,COF2001161,2017-06-03,2018-06-03,1466.24,Paid,8000.0,Low,Consulting
2406,4289,COF5469863,2018-06-04,2019-06-04,1522.22,Paid,8000.0,Low,Consulting
2407,4290,COF7505264,2023-08-29,2024-08-28,3857.27,Paid,10000.0,Medium,Retail Group
2408,4291,COF6790643,2023-02-16,2024-02-16,4335.47,Paid,10000.0,Medium,Entertainment Group
2409,4291,COF2129057,2024-02-17,2025-02-16,3325.47,Paid,10000.0,Medium,Entertainment Group
2410,4292,COF2721495,2023-11-18,2024-11-17,3362.64,Paid,10000.0,Medium,Retail Group
2411,4292,COF3466294,2024-11-18,2025-11-18,3615.99,Paid,10000.0,Medium,Retail Group
2412,4293,COF7255450,2012-12-11,2013-12-11,4299.25,Paid,10000.0,Medium,Retail Group
2413,4293,COF9327859,2013-12-12,2014-12-12,4493.5,Paid,10000.0,Medium,Retail Group
2414,4294,COF5766740,2022-11-14,2023-11-14,6014.52,Paid,12000.0,High,Healthcare Partners
2415,4294,COF6462468,2023-11-15,2024-11-14,6912.87,Paid,12000.0,High,Healthcare Partners
2416,4295,COF2177425,2008-08-29,2009-08-29,1016.67,Paid,8000.0,Low,Technology Solutions
2417,4296,COF2747932,2014-08-10,2015-08-10,4576.49,Paid,10000.0,Medium,Global Trade
2418,4296,COF2561422,2015-08-11,2016-08-10,4576.18,Paid,10000.0,Medium,Global Trade
2419,4297,COF4823034,2009-04-11,2010-04-11,1989.11,Paid,8000.0,Low,Technology Solutions
2420,4298,COF2262703,2019-06-24,2020-06-23,1975.87,Paid,8000.0,Low,Consulting
2421,4298,COF8023608,2020-06-24,2021-06-24,1598.05,Paid,8000.0,Low,Consulting
2422,4298,COF4791947,2021-06-25,2022-06-25,1775.92,Delinquent,8000.0,Low,Consulting
2423,4299,COF9772863,2009-04-16,2010-04-16,1424.85,Paid,8000.0,Low,Consulting
2424,4299,COF5586985,2010-04-17,2011-04-17,1727.91,Paid,8000.0,Low,Consulting
2425,4299,COF3080217,2011-04-18,2012-04-17,1053.95,Paid,8000.0,Low,Consulting
2426,4300,COF9343448,2015-09-10,2016-09-09,1541.19,Paid,8000.0,Low,Consulting
2427,4300,COF4226214,2016-09-10,2017-09-10,1270.01,Paid,8000.0,Low,Consulting
2428,4300,COF9157700,2017-09-11,2018-09-11,1420.89,Paid,8000.0,Low,Consulting
2429,4301,COF6877330,2007-01-31,2008-01-31,1249.66,Paid,8000.0,Low,Technology Solutions
2430,4302,COF9619266,2011-03-15,2012-03-14,1742.23,Paid,8000.0,Low,Technology Solutions
2431,4302,COF3770893,2012-03-15,2013-03-15,1362.93,Paid,8000.0,Low,Technology Solutions
2432,4302,COF9670493,2013-03-16,2014-03-16,1173.17,Delinquent,8000.0,Low,Technology Solutions
2433,4303,COF2954951,2023-11-19,2024-11-18,4974.55,Paid,10000.0,Medium,Entertainment Group
2434,4303,COF4821729,2024-11-19,2025-11-19,3152.64,Paid,10000.0,Medium,Entertainment Group
2435,4304,COF5146752,2015-02-14,2016-02-14,7793.46,Paid,12000.0,High,Healthcare Partners
2436,4305,COF4313733,2020-09-17,2021-09-17,3481.54,Paid,10000.0,Medium,Education
2437,4306,COF5614952,2015-12-30,2016-12-29,4059.61,Paid,10000.0,Medium,Hospitality
2438,4307,COF5770469,2014-07-28,2015-07-28,1379.37,Paid,8000.0,Low,Technology Solutions
2439,4308,COF7436124,2024-11-25,2025-11-25,3256.07,Paid,10000.0,Medium,Retail Group
2440,4309,COF2128715,2012-09-04,2013-09-04,4825.72,Paid,10000.0,Medium,Global Trade
2441,4309,COF2967524,2013-09-05,2014-09-05,3670.86,Paid,10000.0,Medium,Global Trade
2442,4310,COF9627403,2012-01-27,2013-01-26,1362.56,Paid,8000.0,Low,Technology Solutions
2443,4310,COF7082750,2013-01-27,2014-01-27,1973.37,Paid,8000.0,Low,Technology Solutions
2444,4311,COF6214545,2019-02-06,2020-02-06,1142.68,Paid,8000.0,Low,Consulting
2445,4311,COF1478137,2020-02-07,2021-02-06,1230.98,Paid,8000.0,Low,Consulting
2446,4312,COF6384527,2009-06-07,2010-06-07,4766.44,Paid,10000.0,Medium,Education
2447,4312,COF1330283,2010-06-08,2011-06-08,4362.95,Paid,10000.0,Medium,Education
2448,4312,COF8284984,2011-06-09,2012-06-08,3742.6,Paid,10000.0,Medium,Education
2449,4313,COF6804484,2012-06-22,2013-06-22,1381.77,Paid,8000.0,Low,Consulting
2450,4314,COF4293794,2016-06-10,2017-06-10,1485.16,Delinquent,8000.0,Low,Consulting
2451,4314,COF5443210,2017-06-11,2018-06-11,1084.65,Paid,8000.0,Low,Consulting
2452,4315,COF6917188,2020-01-19,2021-01-18,1501.15,Paid,8000.0,Low,Technology Solutions
2453,4315,COF3135155,2021-01-19,2022-01-19,1048.9,Paid,8000.0,Low,Technology Solutions
2454,4315,COF2401932,2022-01-20,2023-01-20,1152.31,Paid,8000.0,Low,Technology Solutions
2455,4316,COF8633978,2017-02-02,2018-02-02,3974.54,Paid,10000.0,Medium,Education
2456,4316,COF2602074,2018-02-03,2019-02-03,3579.29,Paid,10000.0,Medium,Education
2457,4316,COF3835413,2019-02-04,2020-02-04,3513.35,Paid,10000.0,Medium,Education
2458,4317,COF5395966,2013-07-09,2014-07-09,1469.31,Paid,8000.0,Low,Consulting
2459,4317,COF5385681,2014-07-10,2015-07-10,1551.27,Paid,8000.0,Low,Consulting
2460,4317,COF1784648,2015-07-11,2016-07-10,1023.16,Paid,8000.0,Low,Consulting
2461,4318,COF2302393,2021-07-27,2022-07-27,4749.04,Paid,10000.0,Medium,Hospitality
2462,4318,COF5918114,2022-07-28,2023-07-28,4868.95,Paid,10000.0,Medium,Hospitality
2463,4319,COF5192029,2024-01-18,2025-01-17,1409.19,Paid,8000.0,Low,Financial Services
2464,4320,COF8163863,2006-08-21,2007-08-21,7233.11,Paid,12000.0,High,Transportation
2465,4321,COF4000901,2013-08-01,2014-08-01,1981.18,Paid,8000.0,Low,Financial Services
2466,4322,COF6540244,2010-09-29,2011-09-29,1149.71,Paid,8000.0,Low,Technology Solutions
2467,4323,COF5598749,2009-07-03,2010-07-03,3259.01,Paid,10000.0,Medium,Retail Group
2468,4323,COF6847782,2010-07-04,2011-07-04,3088.62,Paid,10000.0,Medium,Retail Group
2469,4323,COF6582220,2011-07-05,2012-07-04,3068.48,Paid,10000.0,Medium,Retail Group
2470,4324,COF6477991,2024-02-29,2025-02-28,1512.91,Paid,8000.0,Low,Financial Services
2471,4324,COF3370294,2025-03-01,2026-03-01,1973.25,Paid,8000.0,Low,Financial Services
2472,4325,COF7011072,2012-11-10,2013-11-10,1376.42,Paid,8000.0,Low,Consulting
2473,4326,COF5117224,2011-05-18,2012-05-17,4372.49,Paid,10000.0,Medium,Education
2474,4326,COF4340294,2012-05-18,2013-05-18,4883.37,Paid,10000.0,Medium,Education
2475,4326,COF5555153,2013-05-19,2014-05-19,3759.54,Paid,10000.0,Medium,Education
2476,4327,COF3696849,2010-08-08,2011-08-08,1243.79,Paid,8000.0,Low,Financial Services
2477,4327,COF9895305,2011-08-09,2012-08-08,1334.93,Paid,8000.0,Low,Financial Services
2478,4328,COF7009246,2021-10-20,2022-10-20,1033.27,Delinquent,8000.0,Low,Financial Services
2479,4328,COF4671923,2022-10-21,2023-10-21,1177.25,Paid,8000.0,Low,Financial Services
2480,4329,COF5034595,2024-02-03,2025-02-02,1570.95,Paid,8000.0,Low,Consulting
2481,4329,COF3343478,2025-02-03,2026-02-03,1571.28,Paid,8000.0,Low,Consulting
2482,4329,COF3996790,2026-02-04,2027-02-04,1867.93,Paid,8000.0,Low,Consulting
2483,4330,COF5530713,2013-01-02,2014-01-02,1249.99,Paid,8000.0,Low,Technology Solutions
2484,4330,COF1331921,2014-01-03,2015-01-03,1739.5,Paid,8000.0,Low,Technology Solutions
2485,4331,COF3494225,2009-09-30,2010-09-30,1520.66,Paid,8000.0,Low,Financial Services
2486,4331,COF3598035,2010-10-01,2011-10-01,1911.41,Paid,8000.0,Low,Financial Services
2487,4332,COF2753362,2007-10-13,2008-10-12,1034.81,Paid,8000.0,Low,Financial Services
2488,4333,COF2603457,2019-04-30,2020-04-29,1279.47,Delinquent,8000.0,Low,Financial Services
2489,4333,COF9186832,2020-04-30,2021-04-30,1918.08,Paid,8000.0,Low,Financial Services
2490,4334,COF4236973,2023-07-25,2024-07-24,1659.0,Paid,8000.0,Low,Financial Services
2491,4335,COF2424923,2010-01-11,2011-01-11,1241.57,Paid,8000.0,Low,Consulting
2492,4336,COF4397446,2012-05-22,2013-05-22,6699.42,Paid,12000.0,High,Transportation
2493,4337,COF6141954,2007-10-19,2008-10-18,1613.86,Paid,8000.0,Low,Technology Solutions
2494,4337,COF4492264,2008-10-19,2009-10-19,1931.67,Paid,8000.0,Low,Technology Solutions
2495,4337,COF5858720,2009-10-20,2010-10-20,1536.57,Paid,8000.0,Low,Technology Solutions
2496,4338,COF4923997,2011-12-05,2012-12-04,1777.07,Paid,8000.0,Low,Consulting
2497,4338,COF4279422,2012-12-05,2013-12-05,1012.04,Paid,8000.0,Low,Consulting
2498,4338,COF6694534,2013-12-06,2014-12-06,1036.76,Paid,8000.0,Low,Consulting
2499,4339,COF9559842,2013-11-09,2014-11-09,1083.72,Paid,8000.0,Low,Technology Solutions
2500,4339,COF4321312,2014-11-10,2015-11-10,1931.6,Paid,8000.0,Low,Technology Solutions
2501,4340,COF3726895,2007-03-19,2008-03-18,1949.75,Paid,8000.0,Low,Technology Solutions
2502,4340,COF3357441,2008-03-19,2009-03-19,1413.49,Paid,8000.0,Low,Technology Solutions
2503,4341,COF8023341,2014-08-30,2015-08-30,1411.85,Paid,8000.0,Low,Financial Services
2504,4341,COF3952635,2015-08-31,2016-08-30,1714.44,Paid,8000.0,Low,Financial Services
2505,4341,COF4317595,2016-08-31,2017-08-31,1363.74,Paid,8000.0,Low,Financial Services
2506,4342,COF8563283,2006-12-10,2007-12-10,1622.51,Paid,8000.0,Low,Technology Solutions
2507,4342,COF9111628,2007-12-11,2008-12-10,1934.21,Paid,8000.0,Low,Technology Solutions
2508,4342,COF4502348,2008-12-11,2009-12-11,1194.34,Paid,8000.0,Low,Technology Solutions
2509,4343,COF4669301,2007-01-26,2008-01-26,1387.64,Paid,8000.0,Low,Consulting
2510,4343,COF6602238,2008-01-27,2009-01-26,1215.8,Paid,8000.0,Low,Consulting
2511,4344,COF2362541,2017-08-10,2018-08-10,3109.27,Paid,10000.0,Medium,Education
2512,4345,COF1051527,2017-10-24,2018-10-24,1092.06,Paid,8000.0,Low,Technology Solutions
2513,4345,COF3750456,2018-10-25,2019-10-25,1978.29,Paid,8000.0,Low,Technology Solutions
2514,4346,COF9690861,2006-03-18,2007-03-18,1116.82,Paid,8000.0,Low,Consulting
2515,4346,COF5024857,2007-03-19,2008-03-18,1133.25,Paid,8000.0,Low,Consulting
2516,4347,COF9607156,2021-08-02,2022-08-02,4928.88,Paid,10000.0,Medium,Entertainment Group
2517,4348,COF9316795,2019-12-29,2020-12-28,1730.04,Delinquent,8000.0,Low,Consulting
2518,4349,COF5150960,2006-03-21,2007-03-21,1741.32,Paid,8000.0,Low,Technology Solutions
2519,4349,COF7735034,2007-03-22,2008-03-21,1978.12,Delinquent,8000.0,Low,Technology Solutions
2520,4349,COF3240860,2008-03-22,2009-03-22,1343.05,Paid,8000.0,Low,Technology Solutions
2521,4350,COF1407657,2016-05-18,2017-05-18,1212.44,Paid,8000.0,Low,Consulting
2522,4350,COF6107774,2017-05-19,2018-05-19,1093.89,Paid,8000.0,Low,Consulting
2523,4351,COF8968357,2014-07-22,2015-07-22,4067.27,Paid,10000.0,Medium,Education
2524,4351,COF3031383,2015-07-23,2016-07-22,3795.03,Paid,10000.0,Medium,Education
2525,4352,COF5359233,2021-06-10,2022-06-10,1402.46,Paid,8000.0,Low,Technology Solutions
2526,4353,COF7318521,2017-11-05,2018-11-05,1639.78,Paid,8000.0,Low,Financial Services
2527,4353,COF9699296,2018-11-06,2019-11-06,1664.7,Paid,8000.0,Low,Financial Services
2528,4353,COF9020931,2019-11-07,2020-11-06,1081.68,Paid,8000.0,Low,Financial Services
2529,4354,COF1793537,2009-02-18,2010-02-18,1779.25,Paid,8000.0,Low,Consulting
2530,4354,COF5064534,2010-02-19,2011-02-19,1554.64,Paid,8000.0,Low,Consulting
2531,4354,COF2592478,2011-02-20,2012-02-20,1187.58,Paid,8000.0,Low,Consulting
2532,4355,COF5464823,2009-08-15,2010-08-15,1654.26,Paid,8000.0,Low,Consulting
2533,4356,COF5399972,2015-06-14,2016-06-13,1874.79,Delinquent,8000.0,Low,Consulting
2534,4356,COF8719137,2016-06-14,2017-06-14,1755.65,Paid,8000.0,Low,Consulting
2535,4357,COF1281370,2019-03-18,2020-03-17,4249.23,Paid,10000.0,Medium,Global Trade
2536,4357,COF9462511,2020-03-18,2021-03-18,3583.21,Paid,10000.0,Medium,Global Trade
2537,4357,COF3848308,2021-03-19,2022-03-19,4748.58,Paid,10000.0,Medium,Global Trade
2538,4358,COF1009253,2020-12-20,2021-12-20,1237.84,Paid,8000.0,Low,Technology Solutions
2539,4358,COF1174731,2021-12-21,2022-12-21,1948.94,Paid,8000.0,Low,Technology Solutions
2540,4359,COF9437410,2008-03-18,2009-03-18,3988.89,Paid,10000.0,Medium,Education
2541,4359,COF8177303,2009-03-19,2010-03-19,3530.6,Paid,10000.0,Medium,Education
2542,4360,COF1945478,2020-12-18,2021-12-18,3131.13,Paid,10000.0,Medium,Hospitality
2543,4361,COF5256793,2024-06-08,2025-06-08,1200.91,Paid,8000.0,Low,Technology Solutions
2544,4362,COF8075939,2020-02-14,2021-02-13,1945.95,Paid,8000.0,Low,Consulting
2545,4362,COF7510795,2021-02-14,2022-02-14,1970.58,Paid,8000.0,Low,Consulting
2546,4363,COF1081423,2013-08-12,2014-08-12,4739.84,Paid,10000.0,Medium,Retail Group
2547,4363,COF1266543,2014-08-13,2015-08-13,4789.72,Paid,10000.0,Medium,Retail Group
2548,4364,COF1495728,2016-12-02,2017-12-02,1636.23,Paid,8000.0,Low,Technology Solutions
2549,4364,COF1012941,2017-12-03,2018-12-03,1415.89,Paid,8000.0,Low,Technology Solutions
2550,4364,COF3811885,2018-12-04,2019-12-04,1421.01,Paid,8000.0,Low,Technology Solutions
2551,4365,COF8918259,2015-07-10,2016-07-09,4020.15,Paid,10000.0,Medium,Global Trade
2552,4365,COF3784891,2016-07-10,2017-07-10,4931.34,Paid,10000.0,Medium,Global Trade
2553,4365,COF7157615,2017-07-11,2018-07-11,3604.72,Paid,10000.0,Medium,Global Trade
2554,4366,COF2847147,2016-07-23,2017-07-23,1013.74,Paid,8000.0,Low,Technology Solutions
2555,4366,COF8978141,2017-07-24,2018-07-24,1893.57,Paid,8000.0,Low,Technology Solutions
2556,4366,COF3837787,2018-07-25,2019-07-25,1355.8,Paid,8000.0,Low,Technology Solutions
2557,4367,COF8007977,2014-11-28,2015-11-28,4866.29,Paid,10000.0,Medium,Retail Group
2558,4367,COF4135528,2015-11-29,2016-11-28,3670.41,Paid,10000.0,Medium,Retail Group
2559,4367,COF5875207,2016-11-29,2017-11-29,3019.71,Paid,10000.0,Medium,Retail Group
2560,4368,COF6814157,2015-05-19,2016-05-18,1309.36,Paid,8000.0,Low,Technology Solutions
2561,4368,COF9916259,2016-05-19,2017-05-19,1014.73,Paid,8000.0,Low,Technology Solutions
2562,4368,COF8543403,2017-05-20,2018-05-20,1990.1,Paid,8000.0,Low,Technology Solutions
2563,4369,COF2994851,2011-06-08,2012-06-07,4030.76,Paid,10000.0,Medium,Hospitality
2564,4370,COF1249155,2024-06-25,2025-06-25,1240.95,Paid,8000.0,Low,Consulting
2565,4370,COF2834679,2025-06-26,2026-06-26,1874.6,Delinquent,8000.0,Low,Consulting
2566,4371,COF8552673,2006-02-17,2007-02-17,1401.68,Paid,8000.0,Low,Financial Services
2567,4371,COF4946349,2007-02-18,2008-02-18,1886.17,Paid,8000.0,Low,Financial Services
2568,4371,COF4194387,2008-02-19,2009-02-18,1313.91,Paid,8000.0,Low,Financial Services
2569,4372,COF6952334,2022-03-28,2023-03-28,3348.17,Paid,10000.0,Medium,Hospitality
2570,4373,COF7734528,2017-07-06,2018-07-06,3343.13,Delinquent,10000.0,Medium,Retail Group
2571,4373,COF3633566,2018-07-07,2019-07-07,4636.09,Paid,10000.0,Medium,Retail Group
2572,4373,COF1276196,2019-07-08,2020-07-07,3621.15,Paid,10000.0,Medium,Retail Group
2573,4374,COF9919684,2023-05-17,2024-05-16,1758.62,Paid,8000.0,Low,Technology Solutions
2574,4374,COF2694532,2024-05-17,2025-05-17,1140.74,Paid,8000.0,Low,Technology Solutions
2575,4375,COF6027197,2009-10-01,2010-10-01,1825.52,Paid,8000.0,Low,Consulting
2576,4375,COF5042511,2010-10-02,2011-10-02,1417.3,Paid,8000.0,Low,Consulting
2577,4376,COF6648174,2008-02-11,2009-02-10,4625.12,Paid,10000.0,Medium,Global Trade
2578,4376,COF8494238,2009-02-11,2010-02-11,3595.78,Paid,10000.0,Medium,Global Trade
2579,4377,COF2400942,2006-05-05,2007-05-05,1317.59,Paid,8000.0,Low,Consulting
2580,4377,COF7746076,2007-05-06,2008-05-05,1949.4,Delinquent,8000.0,Low,Consulting
2581,4377,COF7598672,2008-05-06,2009-05-06,1934.73,Paid,8000.0,Low,Consulting
2582,4378,COF6773264,2023-09-01,2024-08-31,1809.38,Paid,8000.0,Low,Technology Solutions
2583,4379,COF5892883,2019-12-18,2020-12-17,1434.27,Paid,8000.0,Low,Financial Services
2584,4379,COF4083037,2020-12-18,2021-12-18,1636.23,Paid,8000.0,Low,Financial Services
2585,4379,COF9250547,2021-12-19,2022-12-19,1951.1,Paid,8000.0,Low,Financial Services
2586,4380,COF2995769,2017-04-21,2018-04-21,3810.03,Paid,10000.0,Medium,Hospitality
2587,4381,COF2409447,2008-12-11,2009-12-11,1790.35,Paid,8000.0,Low,Consulting
2588,4382,COF9193589,2009-08-19,2010-08-19,3535.12,Paid,10000.0,Medium,Education
2589,4383,COF1235567,2024-04-11,2025-04-11,4516.0,Paid,10000.0,Medium,Retail Group
2590,4384,COF3363023,2007-12-08,2008-12-07,3939.13,Paid,10000.0,Medium,Entertainment Group
2591,4385,COF4687479,2010-03-02,2011-03-02,1921.43,Paid,8000.0,Low,Consulting
2592,4385,COF3679921,2011-03-03,2012-03-02,1937.31,Paid,8000.0,Low,Consulting
2593,4386,COF3880157,2023-11-19,2024-11-18,1790.81,Paid,8000.0,Low,Technology Solutions
2594,4386,COF2415889,2024-11-19,2025-11-19,1734.06,Paid,8000.0,Low,Technology Solutions
2595,4386,COF4296128,2025-11-20,2026-11-20,1587.92,Paid,8000.0,Low,Technology Solutions
2596,4387,COF2152057,2008-08-08,2009-08-08,1257.8,Paid,8000.0,Low,Technology Solutions
2597,4387,COF2184972,2009-08-09,2010-08-09,1177.37,Paid,8000.0,Low,Technology Solutions
2598,4387,COF4848950,2010-08-10,2011-08-10,1496.04,Paid,8000.0,Low,Technology Solutions
2599,4388,COF4962632,2021-08-23,2022-08-23,4173.73,Paid,10000.0,Medium,Entertainment Group
2600,4388,COF4569672,2022-08-24,2023-08-24,4321.81,Paid,10000.0,Medium,Entertainment Group
2601,4388,COF5269429,2023-08-25,2024-08-24,3139.45,Paid,10000.0,Medium,Entertainment Group
2602,4389,COF3481052,2020-04-07,2021-04-07,1070.7,Paid,8000.0,Low,Technology Solutions
2603,4390,COF1008143,2015-10-13,2016-10-12,3544.08,Paid,10000.0,Medium,Education
2604,4391,COF5443063,2022-12-14,2023-12-14,1007.09,Paid,8000.0,Low,Technology Solutions
2605,4391,COF1109556,2023-12-15,2024-12-14,1261.12,Paid,8000.0,Low,Technology Solutions
2606,4391,COF2818158,2024-12-15,2025-12-15,1998.3,Paid,8000.0,Low,Technology Solutions
2607,4392,COF7799195,2016-10-14,2017-10-14,3013.1,Paid,10000.0,Medium,Retail Group
2608,4393,COF9111822,2007-07-31,2008-07-30,1466.55,Paid,8000.0,Low,Technology Solutions
2609,4393,COF9921670,2008-07-31,2009-07-31,1861.58,Paid,8000.0,Low,Technology Solutions
2610,4394,COF5880130,2011-12-06,2012-12-05,1229.35,Paid,8000.0,Low,Technology Solutions
2611,4395,COF2654874,2009-12-06,2010-12-06,1907.68,Paid,8000.0,Low,Technology Solutions
2612,4395,COF5810178,2010-12-07,2011-12-07,1655.39,Paid,8000.0,Low,Technology Solutions
2613,4395,COF4797354,2011-12-08,2012-12-07,1260.05,Paid,8000.0,Low,Technology Solutions
2614,4396,COF6838997,2011-07-28,2012-07-27,1121.0,Delinquent,8000.0,Low,Consulting
2615,4396,COF9124988,2012-07-28,2013-07-28,1096.25,Paid,8000.0,Low,Consulting
2616,4397,COF5589883,2019-05-18,2020-05-17,1210.04,Paid,8000.0,Low,Financial Services
2617,4398,COF2885115,2021-07-31,2022-07-31,3732.55,Paid,10000.0,Medium,Entertainment Group
2618,4398,COF3255746,2022-08-01,2023-08-01,3495.67,Paid,10000.0,Medium,Entertainment Group
2619,4399,COF6351969,2018-12-22,2019-12-22,1160.79,Paid,8000.0,Low,Consulting
2620,4400,COF7345628,2015-12-09,2016-12-08,1984.97,Paid,8000.0,Low,Consulting
2621,4400,COF6482945,2016-12-09,2017-12-09,1773.61,Paid,8000.0,Low,Consulting
2622,4400,COF9107695,2017-12-10,2018-12-10,1978.07,Paid,8000.0,Low,Consulting
2623,4401,COF3643471,2007-04-11,2008-04-10,1287.22,Paid,8000.0,Low,Consulting
2624,4402,COF6901891,2013-10-15,2014-10-15,3127.7,Paid,10000.0,Medium,Global Trade
2625,4402,COF1681775,2014-10-16,2015-10-16,4180.06,Paid,10000.0,Medium,Global Trade
2626,4403,COF6170730,2006-02-17,2007-02-17,3914.36,Paid,10000.0,Medium,Retail Group
2627,4404,COF4188603,2021-02-03,2022-02-03,1886.1,Paid,8000.0,Low,Technology Solutions
2628,4405,COF1721073,2013-01-15,2014-01-15,1108.59,Paid,8000.0,Low,Technology Solutions
2629,4405,COF4139655,2014-01-16,2015-01-16,1668.17,Paid,8000.0,Low,Technology Solutions
2630,4406,COF1554596,2014-10-19,2015-10-19,1658.79,Paid,8000.0,Low,Technology Solutions
2631,4406,COF9524360,2015-10-20,2016-10-19,1488.56,Paid,8000.0,Low,Technology Solutions
2632,4406,COF7323229,2016-10-20,2017-10-20,1588.87,Paid,8000.0,Low,Technology Solutions
2633,4407,COF1821760,2019-10-23,2020-10-22,3423.59,Paid,10000.0,Medium,Global Trade
2634,4407,COF3073268,2020-10-23,2021-10-23,4983.41,Paid,10000.0,Medium,Global Trade
2635,4407,COF8521306,2021-10-24,2022-10-24,3365.13,Paid,10000.0,Medium,Global Trade
